URL,Title,Image,Keywords,Description
https://www.brooklynmuseum.org/visit/bloomberg_connects,Digital Guide,https://d1lfxha3ugu3d4.cloudfront.net/visit/images/Anne_Select_3.jpg,,"Introducing a New Way to Explore the Brooklyn Museum
Bring your headphones
Get the inside story from Virgil Abloh’s collaborators and join writer/director Janet Mock for a tour of collection highlights with our new digital guide on Bloomberg Connects.
The free arts and culture app takes you behind the scenes with exclusive audio tours led by curators, creators, and special guests. You’ll also find must-read content to help you get the most out of the Museum.
Currently featured on our Bloomberg Connects guide: 
An audio tour of Virgil Abloh: “Figures of Speech” featuring three of his closest collaborators: guest curator Antwaun Sargent, ALASKA ALASKA’s Tawanda Chiweshe, and filmmaker Chloe Sultan.
A selection of highlights from our encyclopedic collections, which span more than five thousand years of human creativity. Spark your curiosity with an audio guide narrated by Janet Mock, who shares reflections on her favorite works.
Using the guide is free and easy:
Download the free Bloomberg Connects app.
Search for, or scroll to, the Brooklyn Museum.
When you arrive at the Museum, look for the  icon beside select artworks across all five floors. In Virgil Abloh: “Figures of Speech,” pick up an exhibition booklet to find the list of works highlighted in the audio guide.
Enter an object’s lookup number or scan its QR code to discover stories available only on the app. 
Download Bloomberg Connects today—and don’t forget your headphones.
"
https://www.brooklynmuseum.org/visit/directions,Directions,,,"Directions
BY SUBWAY
Before planning your subway travel, check the MTA website for service changes and the latest accessibility information.
During normal service, take the 2/3 to Eastern Parkway/Brooklyn Museum, which is a wheelchair accessible station. Transfer to 2/3 from 4/5 (at Nevins Street) and B, D, Q, N, R, and LIRR (at Atlantic Terminal-Barclays Center). See an MTA subway map.
BY BUS
Before planning your bus travel, check the MTA website for the latest bus information and accessibility updates.
The closest bus stops are:
B41 and B69 at Grand Army Plaza
B45 at St. Johns Place and Washington Avenue
PARKING
On-site parking is available in the lot behind the Museum, off Washington Avenue.
BIKES
Park your bicycle at the racks behind the Museum, next to the Sculpture Garden. There's also a Citi Bike station in front of the Museum. Bikes are parked at your own risk; we don't accept responsibility for vandalism or theft.
BY CAR
From Manhattan:
Brooklyn Bridge; continue straight from the bridge about a half mile; left onto Atlantic Avenue for about 1.5 miles; right onto Washington Avenue for about a half mile to Eastern Parkway. The Museum is at the intersection of Eastern Parkway and Washington Avenue. For the parking lot, cross Eastern Parkway to the parking entrance on the right (behind the Museum).
From Westchester, the Bronx, Queens, or Connecticut:
Robert F. Kennedy Bridge (Triborough) to Brooklyn-Queens Expressway (BQE); Manhattan Bridge exit to Tillary Street; left onto Flatbush Avenue for about 1.5 miles to Grand Army Plaza; about 2/3 around Plaza; right on Eastern Parkway. We're at the first intersection (Eastern Parkway and Washington Avenue).
From Staten Island and southern or central New Jersey:
Verrazano-Narrows Bridge to Gowanus Expressway (Route 278 towards Manhattan); exit to 38th Street; left on Fourth Avenue for about 2 miles; right on Union Street; 5 blocks to Grand Army Plaza; go 1/2 around Plaza; right on Eastern Parkway. We're at first intersection (Eastern Parkway and Washington Avenue).
From northern or north central New Jersey:
George Washington Bridge/Holland or Lincoln Tunnel to Manhattan; follow directions from Manhattan.
From Long Island:
Grand Central Parkway to Jackie Robinson Parkway; exit at Bushwick Avenue; left at third traffic light to Eastern Parkway; about 3 miles to Washington Avenue. We're across intersection at left.
"
https://www.brooklynmuseum.org/visit/first_saturdays,First Saturday: In Every Direction,https://d1lfxha3ugu3d4.cloudfront.net/visit/images/FSAT_-_Hero_Image_Update_-_Final_Design_-_SATs.jpg,,"March 4, 2023 First Saturday: In Every Direction
Celebrate Women’s History Month and twenty-five years of First Saturdays! This month’s theme honors the pivotal role of women and nonbinary people in social, political, and aesthetic movements for liberation. The evening’s programs highlight our recently opened exhibitions A Movement in Every Direction: Legacies of the Great Migration and Mary Enoch Elizabeth Baxter: “Ain’t I a Woman.”
Free registration will open on February 17. Sign up for our newsletter for the latest. Purchase separate tickets to Thierry Mugler: Couturissime for $25. Member tickets to the exhibition are free. Not a Member? Join today!
Admission is subject to our capacity at the time of your arrival. Coat check is available in a limited capacity on a first-come, first-served basis. 
BROOKLYN POP-UP MARKET
Beaux-Arts Court, 3rd Floor
5–9:30 pm
Shop one-of-a-kind, handmade items by more than thirty women and nonbinary vendors from across Brooklyn, including artwork, jewelry, fashion, home and apothecary goods, and more.

MUSIC: AHYA SIMONE
Martha A. and Robert S. Rubin Lobby, 1st Floor
5–6 pm
Detroit-based multidisciplinary artist and harpist Ahya Simone explores Black identity, aesthetics, and community-building through sound.

HANDS-ON ART
Education Gallery, 1st Floor
5–7 pm
Make your own zine inspired by the work of artist, activist, and educator Mary Enoch Elizabeth Baxter, on view on the fourth floor.  

CURATOR TOUR: A MOVEMENT IN EVERY DIRECTION
Elizabeth A. Sackler Center for Feminist Art and Morris A. and Meyer Schapiro Wing, 4th Floor
5:30–6:30 pm
Take a first look at our special exhibition A Movement in Every Direction: Legacies of the Great Migration with curators Kimberli Gant, Brooklyn Museum; Jessica Bell Brown, Baltimore Museum of Art; and Ryan N. Dennis, Mississippi Museum of Art.

BOOK TALK: WHO IS WELLNESS FOR? WITH FARIHA RÓISÍN
Iris and B. Gerald Cantor Auditorium, 3rd Floor
6–7:30 pm
In Who Is Wellness For? An Examination of Wellness Culture and Who It Leaves Behind, author Fariha Róisín explores the commodification and appropriation of global healing traditions. She also offers practical advice and resources for marginalized communities to engage in acts of self-care. Hear more about her book in this talk moderated by Sinikiwe Stephanie Dhliwayo, founder of the wellness company and consulting practice Naaya, and followed by a signing.

MUSIC: DJ REKHA
Beaux-Arts Court, 3rd Floor
7–10 pm
DJ Rekha, known for pioneering Bhangra music in North America with Basement Bhangra, one of NYC’s longest-running club nights, returns to First Saturdays! Rooted in hip-hop and dub, their DJ sets range from Brazilian baile funk to Balkan beats.

MUSIC: HALF WAIF
Martha A. and Robert S. Rubin Lobby, 1st Floor
7–8 pm
Singer, songwriter, and producer Nandi Rose melds pop and folk songwriting styles with electronic production and arrangements to explore what it means to be alive and in relationship with the world. As Half Waif, Rose, with collaborator Zubin Hensler, plays selections from the 2021 album Mythopoetics, heralded by the New York Times as a “chordal anthem.”

TEEN POP-UP TALKS
Arts of the Americas Galleries, 5th Floor
7:30–8:30 pm
Join the Teen Museum Apprentices as they host ten-minute pop-up talks in the Arts of the Americas galleries.

BOOK TALK: GAIUTRA BAHADUR AND C PAM ZHANG
Stephanie and Tim Ingrassia Gallery of Contemporary Art, 4th Floor
8–9:30 pm
Echoing themes in Oscar yi Hou: East of sun, west of moon, writers Gaiutra Bahadur and C Pam Zhang and curator Indira A. Abiskaroon discuss largely obscured histories of Indo-Caribbean indentured servitude and Chinese migrant labor in the American West. Bahadur and Zhang also present readings from their books Coolie Woman: The Odyssey of Indenture and How Much of These Hills Is Gold, respectively, followed by a signing. Presented in partnership with the Asian American Writers’ Workshop.

COMEDY WITH MARIE FAUSTIN AND SYDNEE WASHINGTON 
Iris and B. Gerald Cantor Auditorium, 3rd Floor
8:30–9:30 pm
Marie Faustin and Sydnee Washington—former hosts of Williamsburg’s favorite comedy show at the Knitting Factory—curate a showcase of some of Brooklyn’s funniest comics: Paris Sashay, Jes Tom, and Liza Treyger.

MUSIC: KEIYAA
Martha A. and Robert S. Rubin Lobby, 1st Floor
9:15–10 pm
Raised in Chicago and based in New York City, singer-songwriter, producer, and multi-instrumentalist keiyaA synthesizes jazz training, R&B sensibilities, and a hip-hop upbringing to create new soul sounds. 
"
https://www.brooklynmuseum.org/visit/floor_directory,Floor Directory,,,"Floor Directory
1ST FLOOR Map
Robert E. Blum Gallery: Jimmy DeSana: Submission
Glass Corridor: Williamsburg Murals: A Rediscovery
Southwest Side of the Museum: Steinberg Family Sculpture Garden
Also on the 1st Floor
Admissions | Member Services
Coat Check
Museum Shop
Café | The Norm Restaurant
Restrooms: Family and all-gender, wheelchair accessible, baby-changing tables

2ND FLOOR Map
Arts of Asia
Arts of the Islamic World
Museum Libraries and Archives (currently closed to the public; questions can be sent to library@brooklynmuseum.org and archives.research@brooklynmuseum.org)

3RD FLOOR Map
Egyptian Galleries: Ancient Egyptian Art and A Woman's Afterlife: Gender Transformation in Ancient Egypt
Kevorkian Gallery: Assyrian Art
Beaux-Arts Court: Brooklyn Abstraction: Four Artists, Four Walls
Also on the 3rd Floor
Restrooms: Wheelchair accessible, baby-changing tables

4TH FLOOR Map
Ingrassia Gallery: Oscar yi Hou: East of sun, west of moon
Overlook Gallery: Mary Enoch Elizabeth Baxter: “Ain’t I a Woman”
Sackler Center: The Dinner Party by Judy Chicago
Decorative Arts Galleries: DEATH TO THE LIVING, Long Live Trash
Decorative Arts Galleries: Design: 1880 to Now

5TH FLOOR Map
Schapiro Wing and Cantor Gallery: Thierry Mugler: Couturissime
European Art Galleries: Monet to Morisot: The Real and Imagined in European Art
Arts of the Americas Galleries: Climate in Crisis: Environmental Change in the Indigenous Americas
Luce Center for American Art: American Art and Visible Storage • Study Center
"
https://www.brooklynmuseum.org/visit/health,Brooklyn Museum: Health,,,"Plan Your Visit
Masks are optional during your visit. Proof of vaccination is no longer required to visit the Museum.
Certain events and programs may still require masks and/or proof of vaccination in order to attend; please review your tickets closely for up-to-date requirements. Masks are required for all summer camp groups and for all events in the Auditorium.
All out-of-state visitors must follow all applicable health and safety protocols required by the New York State COVID-19 Travel Advisory, which may include quarantine.
Thank you for your support.
For more on where to get vaccinated, visit New York City’s Vaccine Finder.
"
https://www.brooklynmuseum.org/visit/hours_admission/dining,Brooklyn Museum: Dining,https://d1lfxha3ugu3d4.cloudfront.net/visit/images/The_Norm_banner_Maxims_1440x360.jpg,,"The Norm restaurant is inspired by the diversity of Brooklyn. The menu, created by Great Performances, features local produce and global flavors that reflect our borough’s many cultures. We’re proud to support NYC businesses through our community partnerships. Make a reservation today!"
https://www.brooklynmuseum.org/visit/hours_admission/library,Libraries and Archives,https://d1lfxha3ugu3d4.cloudfront.net/visit/images/Visit_Library_01_PS11_1440x360.jpg,,"Libraries and Archives
Our Libraries and Archives provide research resources about the Brooklyn Museum—our history, objects, and exhibitions—as well as general art and cultural history, from antiquity to the present. We're here to help local and international scholars and researchers find answers to their questions and promote equity through expanding access to our historical narrative.
Our on-site Libraries and Archives are currently unavailable. In the meantime, discover our holdings through our Library online catalogue and Archives collections. Please reach out to us at library@brooklynmuseum.org or archives.research@brooklynmuseum.org if you have any questions, and we'll do our best to assist you.
"
https://www.brooklynmuseum.org/visit/hours_admission/museum_hours/,Museum Hours,,,"Tickets to the Museum are for timed entry in 15-minute increments. We strongly recommend purchasing tickets in advance. A limited number of tickets are reserved for same-day purchase at the Museum each day.
See below for pricing details. The general admission prices are suggested contribution amounts and are not applicable to special ticketed exhibitions. Questions? Check our ticket FAQ. As you plan your visit, view our latest health and safety guidelines.
Members receive free Flex tickets, anytime tickets that don’t require specifying an entry time. We strongly recommend reserving Member tickets in advance. To learn more about Member Flex tickets, visit our Flex Ticket FAQ. If you haven’t yet activated your online Membership account, reset your password using an easy, one-time process. If your email address matches a Membership account, you’ll then receive an email from Ticketure.
"
https://www.brooklynmuseum.org/visit/member_flex_tickets_faq,Member Flex Tickets FAQ,,,"Member Flex Tickets FAQ
What is a Flex ticket?
Members can now book free Flex tickets without specifying an entry time. These anytime tickets include Museum general admission and entry to all exhibitions, including Thierry Mugler: Couturissime, during general Museum hours (Wednesday–Sunday, 11 am–6 pm). Please note that galleries are cleared 15 minutes prior to closing. 
Flex tickets are currently available through May 7, 2023, as we test this new ticket type. 
Will Flex tickets be available for all exhibitions?
Yes! Flex tickets are valid for entry to Thierry Mugler: Couturissime and for general admission to the Museum. 
Is this new Member benefit here to stay?
We are testing this new ticket type through May 7, 2023. After your visit, you’ll be asked to complete a survey about your experience, which will help us make adjustments to ensure we’re providing the best possible Member experience.
Do I need to book Flex tickets in advance to visit the Museum?
We strongly encourage Members to reserve Flex tickets in advance and skip the line at the Member Services Desk. A limited number of same-day Flex tickets will be available at Member Services on a first-come, first-served basis.
How many Flex tickets can I reserve?
Members are entitled to a number of complimentary Flex tickets per visit based on Membership level:
Individual: 1 adult ticket per visit
Dual: 2 adult tickets and 4 child tickets per visit
Insider: 2 adult tickets and 4 child tickets per visit
Trendsetter: 4 adult tickets and 4 child tickets per visit
Groundbreaker: 6 adult tickets and 4 child tickets per visit
Director’s Circle: 6 adult tickets and 4 child tickets per visit
Can I purchase a Flex ticket for a guest?
At this time, we are testing Flex tickets as a benefit of Membership and are not selling these tickets. If you need more tickets than the complimentary ones offered for your Membership level, you may purchase additional full-price timed tickets for your guests (not valid for Members-only hours and previews) or upgrade your Membership to a level that includes additional complimentary Flex tickets.
What time should I be at the Museum?
Members with a Flex ticket reservation may visit anytime during regular Museum hours. We recommend allowing at least an hour to view each special exhibition. Visitors are kindly asked to begin exiting galleries 15 minutes prior to closing.
What happens when I arrive?
Make your way to the gallery or exhibition of your choice. A staff member will scan your ticket at the exhibition entrance.
Are Flex tickets timed? What if I miss my time slot?
These tickets are not timed so there is no time slot to miss! Galleries are emptied at 5:45 pm.
Are children required to have tickets to enter?
Yes. Everyone ages 4 and up must have a ticket to enter. If your child doesn’t have a ticket, you will be directed to the Member Services Desk.
All Members at the Dual level and above are entitled to 4 complimentary children’s tickets per visit.
How many times can Members visit ticketed exhibitions?
As a Member, you’re welcome to visit as many times as you’d like, for free!
Can I change my ticket date after I make my reservation?
Yes. Please email membership@brooklynmuseum.org or tickets@brooklynmuseum.org with your name and new requested date. Exchange is based on availability.
Can I give my ticket to someone else?
Member tickets are nontransferable, so if you’re unable to attend, a friend or family member cannot use your complimentary tickets. If you cannot use your reserved tickets, email membership@brooklynmuseum.org or call 718.501.6326 to cancel your order.
Tickets are sold out online, but I’m a Member. Are there additional tickets for Members?
We’ll have a limited number of same-day tickets available at the Member Services Desk on a first-come, first-served basis but can’t guarantee availability during peak times. Check out Member Morning Hours for additional spots on Saturday mornings!
How do I log in to my account to reserve tickets?
Members can log in to their account online by choosing the “Member Login” prompt and using the email address and password associated with their Membership.
To set up your account and password for the first time, select the “Forgot Your Password” prompt to receive an email confirming your account details.
Each Membership can be associated with only one email address, which is the login used to reserve Member tickets and access other discounts. This means that Memberships with two cardholders can only have one login email address. To update the email address associated with your Membership, email membership@brooklynmuseum.org or call 718.501.6326 (Monday–Friday, 9 am–5 pm). Any changes to your login will take one full business day to take effect.
I’m getting an error message on the ticketing site. What should I do?
If you’re a Member and experiencing an issue with your ticketing account, email membership@brooklynmuseum.org or call 718.501.6326 (Monday–Friday, 9 am–5 pm).
If you’re not a Member, email tickets@brooklynmuseum.org or call 718.501.6484.
I have a question that isn’t answered here. What should I do?
Check our general FAQ for additional information about your visit.
If you still have questions not answered here, feel free to call us at 718.501.6326 or email us at membership@brooklynmuseum.org (Monday–Friday, 9 am–5 pm).
"
https://www.brooklynmuseum.org/visit/ticket_faq,Ticket FAQ,,,"Ticket FAQ
TICKET POLICIES
Do I need to book tickets in advance to visit the Museum?We strongly recommend booking tickets online ahead of time. A limited number of same-day timed tickets will be available for purchase on-site each day, on a first-come, first-served basis.
Members are strongly encouraged to reserve tickets in advance; this will help you plan your visit and guarantee you a specific time slot. A limited number of same-day tickets will also be reserved for Members.
How much are tickets? What is included with each ticket?Please see our Tickets page for information on our ticket types and pricing.
Members are entitled to a number of complimentary tickets per visit based on Membership level:
Individual: 1 ticket per visit
Dual: 2 tickets per visit
Insider: 2 tickets per visit
Trendsetter: 4 tickets per visit
Groundbreaker: 6 tickets per visit
Director's Circle: 6 tickets per visit
Complimentary tickets can be used for general Museum admission or ticketed exhibitions. Members may purchase additional full-price tickets for their guests, excluding Members-only hours and previews.
Do I need to print my tickets?No. You can show the QR code ticket on your mobile device.
What time should I be at the Museum? What happens when I arrive?For general admission, please arrive at the Museum at the time on your ticket, as your ticket reflects your entry time into the building.
For ticketed exhibitions, the time on your ticket reflects the time to be at the exhibition entrance. Please arrive at the Museum at least 15 minutes prior to the time on your ticket, to allow enough time to enter the building and proceed to the exhibition entrance. A staff member will scan your ticket at the exhibition entrance.
I booked multiple tickets online, but only received one email and QR code. Are all my tickets there?Yes. All tickets purchased in a single transaction will be included in one QR code (black-and-white pixelated square) for us to scan.
Are tickets timed? What if I miss my time slot?Yes. All tickets, including Member tickets, are timed to help control traffic flow. If you're late for your ticket time, entry will be permitted if space allows.
Will tickets be available for purchase in person?Yes. A limited number of same-day, timed tickets will be available on-site each day. Same-day tickets are available on a first-come, first-served basis.
Are children required to have tickets to enter? What if my child doesn't have a ticket?Yes. Everyone ages 4 and up must have a ticket to enter.
All Members at the Dual level and above are entitled to 4 complimentary children's tickets per visit.
Can I change my ticket time after my reservation is made?Tickets are nonrefundable, but can be exchanged once with no fees, up to 72 hours prior to the date, by emailing tickets@brooklynmuseum.org with your name and new requested date. Exchange is based on availability.
Can I give my ticket to someone else?Tickets are transferable, so feel free to give your unused ticket to someone else.
For Members, however, benefits are nontransferable, so if you're unable to attend, a friend or family member won't be able to use your complimentary tickets. If you're unable to use your reserved tickets, please email membership@brooklynmuseum.org or call 718.501.6326 to cancel your order.
Online tickets are sold out, but I’m a Member. Are there additional tickets for Members?If advance tickets are sold out online, they're sold out for both Members and the general public. We'll have a limited number of same-day tickets available at the Member Services Desk on a first-come, first-served basis but can't guarantee availability.
Do Corporate and University Members, reciprocal Members through the Museum Alliance Reciprocal Program (MARP), and staff from other cultural institutions receive free admission?University Members, reciprocal Members, and staff from other cultural institutions receive free general admission only. Corporate Members receive varying levels of free admission, based on the company's level of support. For more information about Corporate Membership benefits or to find out if your company is a Corporate Member, please email corporate.relations@brooklynmuseum.org. All Corporate Member tickets must be reserved in advance.
For ticketed exhibitions, reciprocal Members should purchase full-price tickets in advance online.
Discounted tickets for ticketed exhibitions are available for purchase on-site for same-day entry for employees of institutions that belong to the Museums Council of the City of New York and current members of AAM or ICOM (must show staff I.D./membership card). Same-day tickets are available on a first-come, first-served basis, and we cannot guarantee availability.
What happens if my Membership expires before my ticket date?Your Membership must be current on the date of your visit in order to redeem your tickets. If your Membership expires before the date of your visit, you'll need to renew in order to redeem your tickets, or they'll be cancelled.
Will the Museum be open additional days for Members?In addition to regular Museum hours, Members enjoy exclusive previews and viewing hours on select dates. Members can reserve complimentary tickets for these time slots through our ticketing site. Standard Member admission benefits apply, and additional tickets are not available to purchase. Check our Member Events listing for upcoming events and additional information.
How many times can Members visit ticketed exhibitions?As a Member, you’re welcome to visit as many times as you’d like, for free!
I’m interested in becoming a Member and reserving special exhibition tickets at the same time. How do I do this?We can’t wait to welcome you as a Member! You can purchase a Membership and reserve tickets in one transaction online. Simply add your preferred Membership level and tickets to your cart, and all Membership discounts will be automatically applied. You can also become a Member by calling 718.501.6326 (Mondays–Fridays, 9 am–5 pm). Please note: If you join over the phone, your Membership will take one full business day to activate, and you'll need to wait until your Membership is active to access online tickets. Please consider purchasing your Membership online if you'd like immediate access to tickets.
How do I log in to my account to reserve tickets?Members can log in to their account online by choosing the “Member Login” prompt and using the email address and password associated with their Membership. To set up your account and password for the first time, please select the “Forgot Your Password” prompt to receive an email confirming your account details. Please note that, for the purposes of Member tickets and other discounts, there can only be one email address per Membership. Memberships with two cardholders will only have one login email address. To update the email address associated with your Membership, please email membership@brooklynmuseum.org or call 718.501.6326 (Mondays–Fridays, 9 am–5 pm). Note that any changes to your login will take one full business day to take effect.
I’m getting an error message on the ticketing site. What should I do?Please email tickets@brooklynmuseum.org or call 718.501.6484.
If you're a Member and experiencing an issue with your ticketing account, please email membership@brooklynmuseum.org or call 718.501.6326 (Mondays–Fridays, 9 am–5 pm).
I have a question that isn't answered here. What should I do?Check our general FAQ for additional information about your visit.
If you still have questions not answered here, please feel free to call us at 718.501.6484 or email us at information@brooklynmuseum.org.
"
https://www.brooklynmuseum.org/visit/tours,Brooklyn Museum: Tours,,Tours,"Tours
Are you seeking a guided tour for an academic group? If you are with an academic institution and are planning a class visit, inquire with our Education Division for information about K–12 school group or university tours.
Our Visitor Experience department offers private group tours on a range of topics, all led by a team of knowledgeable and friendly art historians and educators. 
To book a one-hour long tour of our collection highlights or a special exhibition, please see below and contact us three weeks in advance of your preferred visit date. 
Tours are for adult groups of eight to twelve guests. Groups larger than twelve may be split into multiple tours with staggered start times for an optimal gallery experience. We typically schedule tours during the Museum’s public hours, Wednesday through Sunday, 11 am–6 pm. To learn more about pricing for private after-hours tours, contact grouptours@brooklynmuseum.org.
Special Exhibitions
Take a guided tour of one of our special exhibitions. Available for a limited time.
DEATH TO THE LIVING, LONG LIVE TRASH
June 17, 2022–April 23, 2023
$35 per person
Reserve tickets now!
OSCAR YI HOU: EAST OF SUN, WEST OF MOON
October 14, 2022–September 17, 2023
$35 per person
Reserve tickets now!
JIMMY DESANA: SUBMISSION
November 11, 2022–April 16, 2023
$35 per person
Reserve tickets now!
THIERRY MUGLER: COUTURISSIME
November 18, 2022–May 7, 2023
$40 per person
Reserve tickets now!
Collection Highlights
Explore some of our exciting collection offerings. Tour topics include:
Identity and Representation: Discuss works by artists including Kehinde Wiley, Roberto Lugo, and Teri Greeves, who explore themes of identity and artistic representation across time and place.
Brooklyn and Beyond: Examine artworks and objects that tell stories about New York’s unique history and its role as a center of arts and culture.
Women Artists in the Brooklyn Museum: Learn about works of art and design made by female artists, including Judy Chicago’s iconic The Dinner Party.
Ancient Egyptian Art: Get a close look at selected works from our renowned collection of ancient Egyptian art.
$30 per person
Reserve tickets now!
Virtual Tours
Tours of our collections are available virtually via Zoom. Join one of our friendly and experienced Museum Guides on Zoom for a virtual trip through our galleries. Tours feature a prerecorded video of our galleries followed by lively discussion, with ample opportunities for questions and answers. Virtual tours are intended for adult groups of ten or more participants (maximum of forty). 
$250 per group
Reserve tickets now!
Curator-Led Tours and Hosted Events
Want to engage your audience with a special night at the Museum? We offer upgraded tour experiences, including curator-led tours, as well as a range of entertaining options for groups of all sizes. To learn more about renting our available spaces, visit our Facility Rental FAQ, then let us know how we can help bring your ideas to life by submitting an inquiry.
Corporate Membership
Interested in taking your company’s tour experience to the next level? Consider joining the Museum as a Corporate Member! Our close family of Corporate Members enjoy exciting benefits, such as the opportunity to host employees for virtual curator tours or exclusive in-person tours and receptions at the Museum for up to thirty guests. Additionally, Corporate Members receive special discounts on tours, Shop purchases, special exhibition tickets, and more! Please call us at 718.501.6326 or email corporate.relations@brooklynmuseum.org for information about becoming a Corporate Member.
Rescheduling and Cancellation Policy
You may change your tour time once with no fees, up to one week prior to the date of your scheduled tour, by emailing grouptours@brooklynmuseum.org. If you need to change your date again, you will be charged a fee.
You may cancel your tour for a full refund up to two weeks in advance of your scheduled date, or for a partial refund up to one week in advance of your scheduled date. Any cancellations less than one week prior to the scheduled date will not be eligible for a refund. To cancel your tour, email grouptours@brooklynmuseum.org.
"
